date,EV Trend,Coronavirus Trend,Coronavirus_unscaled,Coronavirus_monthly,isPartial_x,scale_x,Electric vehicle_unscaled,Electric vehicle_monthly,isPartial_y,scale_y
2019-07-28,13.63,0.0,,,,,,,,
2019-08-02,22.77,0.0,,,,,,,,
2019-08-03,21.45,0.0,,,,,,,,
2019-08-05,26.73,0.0,,,,,,,,
2019-08-12,32.01,0.0,,,,,,,,
2019-08-14,32.34,0.0,,,,,,,,
2019-08-21,20.130000000000003,0.0,,,,,,,,
2019-08-23,31.020000000000003,0.0,,,,,,,,
2019-08-30,31.35,0.0,,,,,,,,
2019-09-01,23.18,0.0,,,,,,,,
2019-09-03,30.78,0.0,,,,,,,,
2019-09-04,31.54,0.0,,,,,,,,
2019-09-05,31.92,0.0,,,,,,,,
2019-09-06,32.68,0.0,,,,,,,,
2019-09-11,34.96,0.0,,,,,,,,
2019-09-14,26.22,0.0,,,,,,,,
2019-09-18,30.4,0.0,,,,,,,,
2019-09-19,26.98,0.0,,,,,,,,
2019-09-24,35.72,0.0,,,,,,,,
2019-09-25,36.86,0.0,,,,,,,,
2019-09-26,33.44,0.0,,,,,,,,
2019-09-28,36.1,0.0,,,,,,,,
2019-09-29,20.14,0.0,,,,,,,,
2019-09-30,34.58,0.0,,,,,,,,
2019-10-01,33.67,0.0,,,,,,,,
2019-10-02,31.82,0.0,,,,,,,,
2019-10-04,25.9,0.0,,,,,,,,
2019-10-05,21.46,0.0,,,,,,,,
2019-10-06,24.79,0.0,,,,,,,,
2019-10-07,27.38,0.0,,,,,,,,
2019-10-08,27.75,0.0,,,,,,,,
2019-10-09,37.0,0.0,,,,,,,,
2019-10-10,20.35,0.0,,,,,,,,
2019-10-13,22.2,0.0,,,,,,,,
2019-10-14,28.49,0.0,,,,,,,,
2019-10-15,18.87,0.0,,,,,,,,
2019-10-16,23.31,0.0,,,,,,,,
2019-10-18,26.27,0.0,,,,,,,,
2019-10-20,22.57,0.0,,,,,,,,
2019-10-23,31.45,0.0,,,,,,,,
2019-10-24,23.68,0.0,,,,,,,,
2019-10-25,29.6,0.0,,,,,,,,
2019-10-27,30.71,0.0,,,,,,,,
2019-11-04,17.64,0.0,,,,,,,,
2019-11-13,25.2,0.0,,,,,,,,
2019-11-14,24.12,0.0,,,,,,,,
2019-11-25,29.16,0.0,,,,,,,,
2019-11-30,19.08,0.0,,,,,,,,
2019-12-01,20.06,0.0,,,,,,,,
2019-12-03,24.82,0.0,,,,,,,,
2019-12-07,18.700000000000003,0.0,,,,,,,,
2019-12-10,21.08,0.0,,,,,,,,
2019-12-12,26.180000000000003,0.0,,,,,,,,
2019-12-16,26.860000000000003,0.0,,,,,,,,
2019-12-18,25.16,0.0,,,,,,,,
2019-12-20,20.74,0.0,,,,,,,,
2020-01-14,29.52,0.0,,,,,,,,
2020-01-15,32.76,0.0,,,,,,,,
2020-01-17,19.44,0.05,,,,,,,,
2020-01-18,17.64,0.05,,,,,,,,
2020-01-19,13.68,0.05,,,,,,,,
2020-01-20,26.64,0.15,,,,,,,,
2020-01-21,23.76,1.2000000000000002,,,,,,,,
2020-01-22,29.16,1.4,,,,,,,,
2020-01-23,31.68,1.65,,,,,,,,
2020-01-24,27.72,3.4000000000000004,,,,,,,,
2020-01-25,23.04,3.8,,,,,,,,
2020-01-26,18.0,4.2,,,,,,,,
2020-01-27,23.4,4.7,,,,,,,,
2020-01-28,30.6,5.0,,,,,,,,
2020-01-29,33.12,4.800000000000001,,,,,,,,
2020-01-30,23.4,4.95,,,,,,,,
2020-01-31,26.64,4.9,,,,,,,,
2020-02-01,18.9,5.52,,,,,,,,
2020-02-02,18.48,4.68,,,,,,,,
2020-02-03,42.0,4.08,,,,,,,,
2020-02-04,37.38,3.48,,,,,,,,
2020-02-05,24.36,3.36,,,,,,,,
2020-02-06,24.78,3.6,,,,,,,,
2020-02-07,28.56,3.72,,,,,,,,
2020-02-08,22.26,3.6,,,,,,,,
2020-02-09,21.0,3.0,,,,,,,,
2020-02-10,23.52,3.0,,,,,,,,
2020-02-11,24.36,3.12,,,,,,,,
2020-02-12,25.2,2.64,,,,,,,,
2020-02-13,27.3,3.12,,,,,,,,
2020-02-14,19.74,2.52,,,,,,,,
2020-02-15,21.42,2.04,,,,,,,,
2020-02-16,22.26,2.16,,,,,,,,
2020-02-17,23.1,2.28,,,,,,,,
2020-02-18,28.98,2.28,,,,,,,,
2020-02-19,29.82,2.04,,,,,,,,
2020-02-20,24.78,1.7999999999999998,,,,,,,,
2020-02-21,21.0,1.92,,,,,,,,
2020-02-22,23.52,2.4,,,,,,,,
2020-02-23,23.1,2.76,,,,,,,,
2020-02-24,29.4,4.2,,,,,,,,
2020-02-25,16.38,6.24,,,,,,,,
2020-02-26,22.68,9.36,,,,,,,,
2020-02-27,28.56,11.16,,,,,,,,
2020-02-28,26.04,10.92,,,,,,,,
2020-02-29,20.16,12.0,,,,,,,,
2020-03-01,22.36,17.0,,,,,,,,
2020-03-02,22.1,25.0,,,,,,,,
2020-03-03,23.14,27.0,,,,,,,,
2020-03-04,20.28,24.0,,,,,,,,
2020-03-05,22.36,29.0,,,,,,,,
2020-03-06,18.46,30.0,,,,,,,,
2020-03-07,18.98,30.0,,,,,,,,
2020-03-08,19.76,31.0,,,,,,,,
2020-03-09,26.0,38.0,,,,,,,,
2020-03-10,18.46,44.0,,,,,,,,
2020-03-11,23.4,56.0,,,,,,,,
2020-03-12,16.38,96.0,,,,,,,,
2020-03-13,12.48,90.0,,,,,,,,
2020-03-14,13.78,80.0,,,,,,,,
2020-03-15,9.88,100.0,,,,,,,,
2020-03-16,11.44,98.0,,,,,,,,
2020-03-17,14.04,88.0,,,,,,,,
2020-03-18,14.82,80.0,,,,,,,,
2020-03-19,19.5,76.0,,,,,,,,
2020-03-20,9.36,76.0,,,,,,,,
2020-03-21,10.66,75.0,,,,,,,,
2020-03-22,7.54,75.0,,,,,,,,
2020-03-23,11.96,73.0,,,,,,,,
2020-03-24,9.62,63.0,,,,,,,,
2020-03-25,10.14,60.0,,,,,,,,
2020-03-26,13.0,60.0,,,,,,,,
2020-03-27,15.6,61.0,,,,,,,,
2020-03-28,15.34,59.0,,,,,,,,
2020-03-29,9.36,57.0,,,,,,,,
2020-03-30,13.78,51.0,,,,,,,,
2020-03-31,14.3,48.0,,,,,,,,
2020-04-01,12.18,48.84,,,,,,,,
2020-04-02,15.33,48.84,,,,,,,,
2020-04-03,13.86,58.74,,,,,,,,
2020-04-04,15.75,66.0,,,,,,,,
2020-04-05,12.39,64.02,,,,,,,,
2020-04-06,12.18,60.720000000000006,,,,,,,,
2020-04-07,7.979999999999999,59.400000000000006,,,,,,,,
2020-04-08,16.8,54.78,,,,,,,,
2020-04-09,13.02,52.8,,,,,,,,
2020-04-10,10.08,48.84,,,,,,,,
2020-04-11,3.78,37.620000000000005,,,,,,,,
2020-04-12,9.87,31.020000000000003,,,,,,,,
2020-04-13,15.96,43.56,,,,,,,,
2020-04-14,12.18,45.54,,,,,,,,
2020-04-15,13.86,43.56,,,,,,,,
2020-04-16,11.97,42.24,,,,,,,,
2020-04-17,14.91,42.24,,,,,,,,
2020-04-18,14.91,44.88,,,,,,,,
2020-04-19,15.12,31.68,,,,,,,,
2020-04-20,14.49,36.96,,,,,,,,
2020-04-21,15.75,41.580000000000005,,,,,,,,
2020-04-22,15.96,28.380000000000003,,,,,,,,
2020-04-23,14.07,35.64,,,,,,,,
2020-04-24,21.0,37.620000000000005,,,,,,,,
2020-04-25,13.02,25.74,,,,,,,,
2020-04-26,18.69,21.78,,,,,,,,
2020-04-27,19.53,21.78,,,,,,,,
2020-04-28,9.45,21.12,,,,,,,,
2020-04-29,15.33,19.14,,,,,,,,
2020-04-30,12.18,17.16,,,,,,,,
2020-05-01,18.98,20.68,,,,,,,,
2020-05-02,16.12,21.12,,,,,,,,
2020-05-03,11.96,22.0,,,,,,,,
2020-05-04,25.22,21.12,,,,,,,,
2020-05-05,18.98,20.24,,,,,,,,
2020-05-06,19.76,19.58,,,,,,,,
2020-05-07,20.02,18.92,,,,,,,,
2020-05-08,18.98,18.04,,,,,,,,
2020-05-09,16.38,18.48,,,,,,,,
2020-05-10,15.6,18.48,,,,,,,,
2020-05-11,21.58,19.58,,,,,,,,
2020-05-12,17.94,17.6,,,,,,,,
2020-05-13,15.08,17.6,,,,,,,,
2020-05-14,17.68,17.82,,,,,,,,
2020-05-15,24.96,17.38,,,,,,,,
2020-05-16,14.56,16.72,,,,,,,,
2020-05-17,20.28,16.72,,,,,,,,
2020-05-18,21.06,17.6,,,,,,,,
2020-05-19,14.04,14.96,,,,,,,,
2020-05-20,15.86,14.3,,,,,,,,
2020-05-21,13.78,14.08,,,,,,,,
2020-05-22,23.4,12.76,,,,,,,,
2020-05-23,16.38,12.76,,,,,,,,
2020-05-24,15.6,13.64,,,,,,,,
2020-05-25,19.5,13.64,,,,,,,,
2020-05-26,14.3,14.52,,,,,,,,
2020-05-27,19.24,12.76,,,,,,,,
2020-05-28,26.0,11.66,,,,,,,,
2020-05-29,20.28,10.78,,,,,,,,
2020-05-30,18.46,10.12,,,,,,,,
2020-05-31,18.98,9.9,,,,,,,,
2020-06-01,17.36,9.9,,,,,,,,
2020-06-02,16.74,9.3,,,,,,,,
2020-06-03,17.05,9.0,,,,,,,,
2020-06-04,17.98,9.3,,,,,,,,
2020-06-05,18.6,9.3,,,,,,,,
2020-06-06,17.98,9.0,,,,,,,,
2020-06-07,16.74,9.6,,,,,,,,
2020-06-08,17.36,9.3,,,,,,,,
2020-06-09,20.15,9.45,,,,,,,,
2020-06-10,16.74,9.45,,,,,,,,
2020-06-11,21.39,10.2,,,,,,,,
2020-06-12,21.39,9.9,,,,,,,,
2020-06-13,14.57,9.3,,,,,,,,
2020-06-15,25.42,10.35,,,,,,,,
2020-06-16,18.6,10.2,,,,,,,,
2020-06-17,22.94,10.35,,,,,,,,
2020-06-18,22.94,10.2,,,,,,,,
2020-06-19,27.28,10.35,,,,,,,,
2020-06-20,16.12,10.5,,,,,,,,
2020-06-21,16.43,9.9,,,,,,,,
2020-06-22,31.0,11.25,,,,,,,,
2020-06-23,22.32,11.7,,,,,,,,
2020-06-24,27.28,12.3,,,,,,,,
2020-06-25,24.49,13.65,,,,,,,,
2020-06-26,20.77,15.0,,,,,,,,
2020-06-27,24.49,14.25,,,,,,,,
2020-06-28,22.63,13.8,,,,,,,,
2020-06-29,22.01,13.8,,,,,,,,
2020-06-30,30.07,13.95,,,,,,,,
2020-07-01,27.200000000000003,15.84,,,,,,,,
2020-07-02,34.0,15.04,,,,,,,,
2020-07-03,24.8,14.4,,,,,,,,
2020-07-04,23.200000000000003,13.92,,,,,,,,
2020-07-05,18.0,14.08,,,,,,,,
2020-07-06,38.8,15.04,,,,,,,,
2020-07-07,22.8,14.88,,,,,,,,
2020-07-08,32.800000000000004,14.56,,,,,,,,
2020-07-09,28.4,13.76,,,,,,,,
2020-07-10,40.0,13.92,,,,,,,,
2020-07-11,30.8,13.44,,,,,,,,
2020-07-12,26.4,14.4,,,,,,,,
2020-07-13,24.4,15.52,,,,,,,,
2020-07-14,31.6,16.0,,,,,,,,
2020-07-15,30.4,13.6,,,,,,,,
2020-07-16,29.6,12.32,,,,,,,,
2020-07-17,24.8,12.8,,,,,,,,
2020-07-18,17.6,11.52,,,,,,,,
2020-07-19,15.2,11.68,,,,,,,,
2020-07-20,24.0,11.84,,,,,,,,
2020-07-21,26.0,11.2,,,,,,,,
2020-07-22,36.4,11.2,,,,,,,,
2020-07-23,26.0,10.4,,,,,,,,
2020-07-24,18.4,9.92,,,,,,,,
2020-07-25,16.8,9.6,,,,,,,,
2020-07-26,20.8,9.76,,,,,,,,
2020-07-27,32.0,10.08,,,,,,,,
2020-07-28,32.0,9.92,,,,,,,,
2020-07-29,26.0,9.76,,,,,,,,
2020-07-30,30.8,9.44,,,,,,,,
2020-07-31,36.4,8.96,,,,,,,,
2020-08-01,24.5,7.84,,,,,,,,
2020-08-02,27.65,7.68,,,,,,,,
2020-08-03,29.4,8.0,,,,,,,,
2020-08-04,28.7,7.6,,,,,,,,
2020-08-05,33.25,7.28,,,,,,,,
2020-08-06,33.95,7.2,,,,,,,,
2020-08-07,27.65,6.8,,,,,,,,
2020-08-08,24.15,6.8,,,,,,,,
2020-08-09,18.2,6.72,,,,,,,,
2020-08-10,24.85,6.8,,,,,,,,
2020-08-11,28.35,6.640000000000001,,,,,,,,
2020-08-12,28.35,6.16,,,,,,,,
2020-08-13,23.45,6.16,,,,,,,,
2020-08-14,28.35,6.0,,,,,,,,
2020-08-15,18.9,5.68,,,,,,,,
2020-08-16,17.849999999999998,5.6000000000000005,,,,,,,,
2020-08-17,22.4,5.92,,,,,,,,
2020-08-18,24.85,5.6000000000000005,,,,,,,,
2020-08-19,26.95,5.36,,,,,,,,
2020-08-20,23.1,5.04,,,,,,,,
2020-08-21,29.05,4.96,,,,,,,,
2020-08-22,20.65,5.2,,,,,,,,
2020-08-23,23.8,5.04,,,,,,,,
2020-08-24,30.1,4.96,,,,,,,,
2020-08-25,35.0,4.8,,,,,,,,
2020-08-26,25.55,4.64,,,,,,,,
2020-08-27,32.2,4.4,,,,,,,,
2020-08-28,23.1,4.5600000000000005,,,,,,,,
2020-08-29,23.45,4.4,,,,,,,,
2020-08-30,22.75,4.88,,,,,,,,
2020-08-31,28.7,5.04,,,,,,,,
2020-09-01,23.1,5.88,,,,,,,,
2020-09-02,23.1,6.0,,,,,,,,
2020-09-03,26.46,5.76,,,,,,,,
2020-09-04,21.0,5.4,,,,,,,,
2020-09-05,19.32,5.279999999999999,,,,,,,,
2020-09-06,13.02,5.22,,,,,,,,
2020-09-07,22.68,5.7,,,,,,,,
2020-09-08,31.08,5.7,,,,,,,,
2020-09-09,25.2,5.7,,,,,,,,
2020-09-10,30.24,5.7,,,,,,,,
2020-09-11,17.64,5.34,,,,,,,,
2020-09-12,17.22,4.98,,,,,,,,
2020-09-13,18.48,4.859999999999999,,,,,,,,
2020-09-14,31.5,5.34,,,,,,,,
2020-09-15,21.42,5.04,,,,,,,,
2020-09-16,27.3,5.22,,,,,,,,
2020-09-17,32.34,4.92,,,,,,,,
2020-09-18,27.3,4.92,,,,,,,,
2020-09-19,18.9,4.5,,,,,,,,
2020-09-20,26.46,4.62,,,,,,,,
2020-09-21,23.1,5.279999999999999,,,,,,,,
2020-09-22,23.52,5.52,,,,,,,,
2020-09-23,34.44,5.22,,,,,,,,
2020-09-24,42.0,4.68,,,,,,,,
2020-09-25,40.74,4.92,,,,,,,,
2020-09-26,26.88,4.92,,,,,,,,
2020-09-27,22.68,4.68,,,,,,,,
2020-09-28,31.5,4.98,,,,,,,,
2020-09-29,30.24,5.22,,,,,,,,
2020-09-30,27.3,4.62,,,,,,,,
2020-10-01,33.15,3.06,,,,,,,,
2020-10-02,24.57,6.0,,,,,,,,
2020-10-03,26.52,4.92,,,,,,,,
2020-10-04,23.01,4.26,,,,,,,,
2020-10-05,23.79,4.02,,,,,,,,
2020-10-06,35.1,3.72,,,,,,,,
2020-10-07,26.91,3.66,,,,,,,,
2020-10-08,26.130000000000003,3.36,,,,,,,,
2020-10-09,22.62,3.3,,,,,,,,
2020-10-10,23.01,3.12,,,,,,,,
2020-10-11,31.200000000000003,3.24,,,,,,,,
2020-10-13,30.81,3.3,,,,,,,,
2020-10-14,24.57,3.48,,,,,,,,
2020-10-15,35.1,3.54,,,,,,,,
2020-10-16,22.62,3.42,,,,,,,,
2020-10-18,22.23,3.3,,,,,,,,
2020-10-19,36.27,3.66,,,,,,,,
2020-10-20,25.74,3.72,,,,,,,,
2020-10-21,34.32,3.84,,,,,,,,
2020-10-22,39.0,3.48,,,,,,,,
2020-10-23,29.64,3.6,,,,,,,,
2020-10-24,20.67,3.66,,,,,,,,
2020-10-25,28.86,3.66,,,,,,,,
2020-10-26,35.88,4.14,,,,,,,,
2020-10-27,27.69,3.9,,,,,,,,
2020-10-28,34.32,4.14,,,,,,,,
2020-10-29,35.1,4.08,,,,,,,,
2020-10-30,21.06,4.02,,,,,,,,
2020-10-31,22.23,3.96,,,,,,,,
2020-11-01,23.1,4.9,,,,,,,,
2020-11-02,18.9,4.760000000000001,,,,,,,,
2020-11-03,28.56,4.2,,,,,,,,
2020-11-04,10.08,2.45,,,,,,,,
2020-11-05,18.48,3.22,,,,,,,,
2020-11-06,12.6,3.5700000000000003,,,,,,,,
2020-11-07,20.58,3.71,,,,,,,,
2020-11-08,21.0,3.92,,,,,,,,
2020-11-09,28.14,5.180000000000001,,,,,,,,
2020-11-10,36.12,4.9,,,,,,,,
2020-11-11,22.68,5.53,,,,,,,,
2020-11-12,35.28,6.090000000000001,,,,,,,,
2020-11-13,28.56,6.44,,,,,,,,
2020-11-14,18.9,6.23,,,,,,,,
2020-11-15,27.3,6.16,,,,,,,,
2020-11-16,23.52,6.790000000000001,,,,,,,,
2020-11-17,33.18,6.86,,,,,,,,
2020-11-18,36.12,7.000000000000001,,,,,,,,
2020-11-19,26.88,6.370000000000001,,,,,,,,
2020-11-20,32.76,5.95,,,,,,,,
2020-11-21,10.08,5.53,,,,,,,,
2020-11-22,28.98,5.250000000000001,,,,,,,,
2020-11-23,40.74,5.390000000000001,,,,,,,,
2020-11-24,42.0,5.11,,,,,,,,
2020-11-25,31.08,4.9,,,,,,,,
2020-11-26,21.84,4.130000000000001,,,,,,,,
2020-11-27,17.22,4.41,,,,,,,,
2020-11-28,29.82,4.550000000000001,,,,,,,,
2020-11-29,26.46,4.340000000000001,,,,,,,,
2020-11-30,24.36,4.550000000000001,,,,,,,,
2020-12-01,23.79,5.279999999999999,,,,,,,,
2020-12-02,27.3,5.4,,,,,,,,
2020-12-03,31.59,6.0,,,,,,,,
2020-12-04,23.4,5.76,,,,,,,,
2020-12-05,24.18,5.52,,,,,,,,
2020-12-06,23.79,5.1,,,,,,,,
2020-12-07,28.08,5.46,,,,,,,,
2020-12-08,20.67,5.64,,,,,,,,
2020-12-09,39.0,5.64,,,,,,,,
2020-12-10,24.18,5.64,,,,,,,,
2020-12-11,26.130000000000003,5.16,,,,,,,,
2020-12-12,23.01,4.74,,,,,,,,
2020-12-13,19.89,4.62,,,,,,,,
2020-12-14,24.18,4.68,,,,,,,,
2020-12-15,24.96,4.62,,,,,,,,
2020-12-16,24.18,4.56,,,,,,,,
2020-12-17,30.03,4.68,,,,,,,,
2020-12-18,28.47,4.68,,,,,,,,
2020-12-19,24.18,4.8,,,,,,,,
2020-12-20,21.84,5.16,,,,,,,,
2020-12-21,18.33,5.819999999999999,,,,,,,,
2020-12-22,26.130000000000003,5.4,,,,,,,,
2020-12-23,21.45,4.859999999999999,,,,,,,,
2020-12-24,24.18,4.02,,,,,,,,
2020-12-25,12.87,3.6,,,,,,,,
2020-12-26,22.62,4.2,,,,,,,,
2020-12-27,28.08,4.26,,,,,,,,
2020-12-28,35.88,4.44,,,,,,,,
2020-12-29,21.84,4.62,,,,,,,,
2020-12-30,33.15,5.04,,,,,,,,
2020-12-31,26.91,4.62,,,,,,,,
2021-01-01,12.75,3.76,,,,,,,,
2021-01-02,20.4,3.88,,,,,,,,
2021-01-03,16.830000000000002,3.84,,,,,,,,
2021-01-04,24.48,3.92,,,,,,,,
2021-01-05,28.56,4.0,,,,,,,,
2021-01-06,23.97,3.48,,,,,,,,
2021-01-07,19.89,3.4,,,,,,,,
2021-01-08,23.97,3.68,,,,,,,,
2021-01-09,22.95,3.48,,,,,,,,
2021-01-10,21.42,3.12,,,,,,,,
2021-01-11,29.07,3.3200000000000003,,,,,,,,
2021-01-12,34.68,3.44,,,,,,,,
2021-01-13,30.6,3.56,,,,,,,,
2021-01-14,26.01,3.44,,,,,,,,
2021-01-15,29.58,3.2,,,,,,,,
2021-01-16,28.05,2.92,,,,,,,,
2021-01-17,21.42,2.84,,,,,,,,
2021-01-18,29.07,3.12,,,,,,,,
2021-01-19,20.91,3.24,,,,,,,,
2021-01-20,23.97,2.88,,,,,,,,
2021-01-22,31.62,2.88,,,,,,,,
2021-01-23,30.6,2.68,,,,,,,,
2021-01-24,22.95,2.64,,,,,,,,
2021-01-25,36.21,3.12,,,,,,,,
2021-01-26,51.0,2.92,,,,,,,,
2021-01-27,38.76,2.84,,,,,,,,
2021-01-28,45.9,2.76,,,,,,,,
2021-01-29,49.47,2.92,,,,,,,,
2021-01-30,28.05,2.6,,,,,,,,
2021-01-31,36.72,2.36,,,,,,,,
2021-02-01,45.5,2.88,,,,,,,,
2021-02-02,50.05,2.91,,,,,,,,
2021-02-03,65.0,3.0,,,,,,,,
2021-02-04,57.2,2.97,,,,,,,,
2021-02-05,57.2,2.76,,,,,,,,
2021-02-06,39.65,2.46,,,,,,,,
2021-02-07,45.5,2.31,,,,,,,,
2021-02-08,53.3,2.67,,,,,,,,
2021-02-09,51.35,2.79,,,,,,,,
2021-02-10,59.15,2.61,,,,,,,,
2021-02-11,50.7,2.64,,,,,,,,
2021-02-12,37.7,2.49,,,,,,,,
2021-02-13,37.7,2.07,,,,,,,,
2021-02-14,35.1,2.04,,,,,,,,
2021-02-15,47.45,2.43,,,,,,,,
2021-02-16,39.0,2.43,,,,,,,,
2021-02-17,38.35,2.34,,,,,,,,
2021-02-18,40.95,2.4,,,,,,,,
2021-02-19,49.4,2.1,,,,,,,,
2021-02-20,35.75,1.98,,,,,,,,
2021-02-21,44.85,2.04,,,,,,,,
2021-02-22,42.25,2.52,,,,,,,,
2021-02-23,37.05,2.31,,,,,,,,
2021-02-24,51.35,2.28,,,,,,,,
2021-02-25,44.85,2.16,,,,,,,,
2021-02-26,35.75,2.07,,,,,,,,
2021-02-27,38.35,2.04,,,,,,,,
2021-02-28,48.75,1.98,,,,,,,,
2021-03-01,29.120000000000005,2.46,,,,,,,,
2021-03-02,44.8,2.88,,,,,,,,
2021-03-03,40.32000000000001,3.0,,,,,,,,
2021-03-04,56.00000000000001,2.61,,,,,,,,
2021-03-05,22.96,2.37,,,,,,,,
2021-03-06,36.96,2.25,,,,,,,,
2021-03-07,34.720000000000006,2.19,,,,,,,,
2021-03-08,36.96,2.43,,,,,,,,
2021-03-09,34.160000000000004,2.49,,,,,,,,
2021-03-10,33.040000000000006,2.52,,,,,,,,
2021-03-11,32.480000000000004,2.46,,,,,,,,
2021-03-12,38.64,2.34,,,,,,,,
2021-03-13,29.680000000000003,2.13,,,,,,,,
2021-03-14,30.800000000000004,2.13,,,,,,,,
2021-03-15,36.96,2.58,,,,,,,,
2021-03-16,38.64,2.61,,,,,,,,
2021-03-17,34.160000000000004,2.19,,,,,,,,
2021-03-18,31.360000000000003,2.19,,,,,,,,
2021-03-19,33.6,2.16,,,,,,,,
2021-03-20,32.480000000000004,1.98,,,,,,,,
2021-03-21,32.480000000000004,2.1,,,,,,,,
2021-03-22,41.440000000000005,2.22,,,,,,,,
2021-03-23,36.400000000000006,2.31,,,,,,,,
2021-03-24,38.64,2.28,,,,,,,,
2021-03-25,33.6,2.19,,,,,,,,
2021-03-26,25.76,2.13,,,,,,,,
2021-03-27,21.840000000000003,2.07,,,,,,,,
2021-03-28,29.680000000000003,2.04,,,,,,,,
2021-03-29,31.360000000000003,2.43,,,,,,,,
2021-03-30,38.080000000000005,2.61,,,,,,,,
2021-03-31,42.00000000000001,2.25,,,,,,,,
2021-04-01,52.08,1.68,,,,,,,,
2021-04-02,38.44,1.58,,,,,,,,
2021-04-03,37.82,1.54,,,,,,,,
2021-04-04,48.98,1.58,,,,,,,,
2021-04-05,45.88,1.86,,,,,,,,
2021-04-06,47.74,2.0,,,,,,,,
2021-04-07,49.6,1.86,,,,,,,,
2021-04-08,62.0,1.66,,,,,,,,
2021-04-09,36.58,1.58,,,,,,,,
2021-04-10,32.24,1.58,,,,,,,,
2021-04-11,42.16,1.58,,,,,,,,
2021-04-12,45.26,1.7,,,,,,,,
2021-04-13,53.32,1.68,,,,,,,,
2021-04-14,37.2,1.56,,,,,,,,
2021-04-15,47.74,1.68,,,,,,,,
2021-04-16,48.36,1.6,,,,,,,,
2021-04-17,51.46,1.56,,,,,,,,
2021-04-18,35.96,1.58,,,,,,,,
2021-04-20,44.02,1.56,,,,,,,,
2021-04-21,52.08,1.52,,,,,,,,
2021-04-22,62.0,1.6,,,,,,,,
2021-04-23,39.68,1.6,,,,,,,,
2021-04-24,47.12,1.56,,,,,,,,
2021-04-25,48.36,1.64,,,,,,,,
2021-04-26,47.12,1.68,,,,,,,,
2021-04-27,45.88,1.8,,,,,,,,
2021-04-28,48.98,1.66,,,,,,,,
2021-04-29,45.88,1.56,,,,,,,,
2021-04-30,42.78,1.48,,,,,,,,
2021-05-01,40.02,1.88,,,,,,,,
2021-05-02,33.809999999999995,1.92,,,,,,,,
2021-05-03,46.92,2.0,,,,,,,,
2021-05-04,48.99,1.92,,,,,,,,
2021-05-05,40.71,1.8,,,,,,,,
2021-05-06,44.16,1.78,,,,,,,,
2021-05-07,44.16,1.82,,,,,,,,
2021-05-08,42.09,1.74,,,,,,,,
2021-05-09,37.95,1.72,,,,,,,,
2021-05-10,33.12,1.88,,,,,,,,
2021-05-11,50.37,1.84,,,,,,,,
2021-05-12,66.92999999999999,1.74,,,,,,,,
2021-05-13,48.3,1.86,,,,,,,,
2021-05-14,47.61,2.0,,,,,,,,
2021-05-15,48.99,1.78,,,,,,,,
2021-05-16,54.51,1.72,,,,,,,,
2021-05-17,60.03,1.8,,,,,,,,
2021-05-18,63.48,1.84,,,,,,,,
2021-05-19,58.65,1.74,,,,,,,,
2021-05-20,69.0,1.7,,,,,,,,
2021-05-21,62.1,1.6,,,,,,,,
2021-05-22,57.96,1.58,,,,,,,,
2021-05-23,55.2,1.56,,,,,,,,
2021-05-24,62.1,1.68,,,,,,,,
2021-05-25,51.74999999999999,1.68,,,,,,,,
2021-05-26,57.27,1.56,,,,,,,,
2021-05-27,51.74999999999999,1.56,,,,,,,,
2021-05-28,51.74999999999999,1.44,,,,,,,,
2021-05-29,46.23,1.48,,,,,,,,
2021-05-30,44.16,1.54,,,,,,,,
2021-05-31,34.5,1.58,,,,,,,,
2021-06-01,42.48,0.99,,,,,,,,
2021-06-02,59.0,1.0,,,,,,,,
2021-06-03,57.23,0.97,,,,,,,,
2021-06-04,47.79,0.95,,,,,,,,
2021-06-05,47.2,0.88,,,,,,,,
2021-06-06,37.76,0.8300000000000001,,,,,,,,
2021-06-07,35.4,0.84,,,,,,,,
2021-06-08,46.02,0.86,,,,,,,,
2021-06-10,47.2,0.85,,,,,,,,
2021-06-11,52.51,0.85,,,,,,,,
2021-06-12,43.66,0.76,,,,,,,,
2021-06-13,50.15,0.79,,,,,,,,
2021-06-14,50.74,0.8300000000000001,,,,,,,,
2021-06-15,49.56,0.86,,,,,,,,
2021-06-16,41.89,0.88,,,,,,,,
2021-06-17,44.84,0.8,,,,,,,,
2021-06-18,46.02,0.78,,,,,,,,
2021-06-19,44.25,0.76,,,,,,,,
2021-06-20,38.35,0.71,,,,,,,,
2021-06-21,52.51,0.77,,,,,,,,
2021-06-22,39.53,0.84,,,,,,,,
2021-06-23,52.51,0.8300000000000001,,,,,,,,
2021-06-24,41.89,0.76,,,,,,,,
2021-06-25,39.53,0.73,,,,,,,,
2021-06-26,48.38,0.72,,,,,,,,
2021-06-27,54.87,0.71,,,,,,,,
2021-06-28,45.43,0.81,,,,,,,,
2021-06-29,56.05,0.8200000000000001,,,,,,,,
2021-06-30,51.92,0.79,,,,,,,,
2021-07-01,44.55,1.18,,,,,,,,
2021-07-02,39.05,1.24,,,,,,,,
2021-07-03,44.0,1.06,,,,,,,,
2021-07-04,33.0,1.12,,,,,,,,
2021-07-05,47.3,1.24,,,,,,,,
2021-07-06,46.2,1.24,,,,,,,,
2021-07-07,41.8,1.22,,,,,,,,
